cliente_id,codigo_cliente,razao_social,segmento,cidade,uf,data_cadastro,ativo
1886,CLI001886,Cliente 1886,Restaurante,Olinda,PE,2024-04-03,True
1887,CLI001887,Cliente 1887,Bar,Olinda,PE,2024-07-17,True
1888,CLI001888,Cliente 1888,Restaurante,Recife,PE,2022-04-22,True
1889,CLI001889,Cliente 1889,Bar,Olinda,PE,2021-10-26,True
1890,CLI001890,Cliente 1890,Supermercado,Olinda,PE,2022-12-16,True
1891,CLI001891,Cliente 1891,Bar,São Luís,MA,2025-12-09,True
1892,CLI001892,Cliente 1892,Atacado,Maracanaú,CE,2024-07-07,True
1893,CLI001893,Cliente 1893,Conveniência,Salvador,BA,2021-08-06,True
1894,CLI001894,Cliente 1894,Atacado,Olinda,PE,2024-05-20,True
1895,CLI001895,Cliente 1895,Bar,Salvador,BA,2021-02-06,True
1896,CLI001896,Cliente 1896,Supermercado,Feira de Santana,BA,2023-04-03,True
1897,CLI001897,Cliente 1897,Restaurante,Salvador,BA,2022-06-04,False
1898,CLI001898,Cliente 1898,Conveniência,Fortaleza,CE,2023-04-15,True
1899,CLI001899,Cliente 1899,Supermercado,Salvador,BA,2025-02-13,True
1900,CLI001900,Cliente 1900,Atacado,Recife,PE,2022-02-18,True
1901,CLI001901,Cliente 1901,Atacado,Maracanaú,CE,2024-11-25,True
1902,CLI001902,Cliente 1902,Supermercado,Salvador,BA,2022-01-26,True
1903,CLI001903,Cliente 1903,Restaurante,Fortaleza,CE,2024-02-04,True
1904,CLI001904,Cliente 1904,Atacado,Salvador,BA,2024-04-19,False
1905,CLI001905,Cliente 1905,Conveniência,Fortaleza,CE,2025-01-15,True
1906,CLI001906,Cliente 1906,Mercadinho,Feira de Santana,BA,2025-09-02,True
1907,CLI001907,Cliente 1907,Mercadinho,Fortaleza,CE,2024-02-27,True
1908,CLI001908,Cliente 1908,Restaurante,Olinda,PE,2023-06-13,True
1909,CLI001909,Cliente 1909,Bar,Salvador,BA,2025-01-13,True
1910,CLI001910,Cliente 1910,Bar,São Luís,MA,2021-06-20,True
1911,CLI001911,Cliente 1911,Mercadinho,Recife,PE,2021-03-04,True
1912,CLI001912,Cliente 1912,Supermercado,Feira de Santana,BA,2022-02-07,True
1913,CLI001913,Cliente 1913,Atacado,Salvador,BA,2021-12-28,True
1914,CLI001914,Cliente 1914,Mercadinho,Fortaleza,CE,2021-05-03,True
1915,CLI001915,Cliente 1915,Restaurante,Feira de Santana,BA,2022-03-19,True
1916,CLI001916,Cliente 1916,Restaurante,Caucaia,CE,2022-10-28,True
1917,CLI001917,Cliente 1917,Conveniência,Feira de Santana,BA,2024-11-04,True
1918,CLI001918,Cliente 1918,Atacado,Recife,PE,2024-11-16,True
1919,CLI001919,Cliente 1919,Conveniência,Salvador,BA,2024-04-03,True
1920,CLI001920,Cliente 1920,Conveniência,Olinda,PE,2021-06-18,True
1921,CLI001921,Cliente 1921,Conveniência,Recife,PE,2022-12-03,True
1922,CLI001922,Cliente 1922,Mercadinho,São Luís,MA,2022-01-22,True
1923,CLI001923,Cliente 1923,Supermercado,Feira de Santana,BA,2024-02-11,True
1924,CLI001924,Cliente 1924,Restaurante,Salvador,BA,2024-11-05,True
1925,CLI001925,Cliente 1925,Supermercado,Maracanaú,CE,2022-06-13,True
1926,CLI001926,Cliente 1926,Bar,Recife,PE,2022-02-09,True
1927,CLI001927,Cliente 1927,Atacado,Olinda,PE,2021-03-15,True
1928,CLI001928,Cliente 1928,Supermercado,Maracanaú,CE,2021-08-06,True
1929,CLI001929,Cliente 1929,Conveniência,São Luís,MA,2025-08-12,True
1930,CLI001930,Cliente 1930,Restaurante,Maracanaú,CE,2024-04-05,True
1931,CLI001931,Cliente 1931,Atacado,Feira de Santana,BA,2023-01-15,True
1932,CLI001932,Cliente 1932,Mercadinho,Maracanaú,CE,2024-12-14,True
1933,CLI001933,Cliente 1933,Bar,Recife,PE,2022-10-09,True
1934,CLI001934,Cliente 1934,Atacado,São Luís,MA,2024-02-22,True
1935,CLI001935,Cliente 1935,Mercadinho,Recife,PE,2022-02-02,True
1936,CLI001936,Cliente 1936,Supermercado,Olinda,PE,2021-09-04,True
1937,CLI001937,Cliente 1937,Bar,Feira de Santana,BA,2024-02-08,True
1938,CLI001938,Cliente 1938,Bar,Olinda,PE,2022-03-26,True
1939,CLI001939,Cliente 1939,Conveniência,Olinda,PE,2025-05-24,False
1940,CLI001940,Cliente 1940,Atacado,Caucaia,CE,2025-08-24,True
1941,CLI001941,Cliente 1941,Supermercado,Recife,PE,2023-11-03,True
1942,CLI001942,Cliente 1942,Bar,Salvador,BA,2022-01-22,True
1943,CLI001943,Cliente 1943,Mercadinho,Salvador,BA,2022-05-03,True
1944,CLI001944,Cliente 1944,Atacado,Fortaleza,CE,2023-08-19,False
1945,CLI001945,Cliente 1945,Bar,Recife,PE,2021-01-27,False
1946,CLI001946,Cliente 1946,Supermercado,Olinda,PE,2025-09-06,True
1947,CLI001947,Cliente 1947,Mercadinho,Maracanaú,CE,2023-12-11,True
1948,CLI001948,Cliente 1948,Atacado,Salvador,BA,2023-11-16,True
1949,CLI001949,Cliente 1949,Mercadinho,São Luís,MA,2023-05-23,True
1950,CLI001950,Cliente 1950,Mercadinho,São Luís,MA,2023-11-17,True
1951,CLI001951,Cliente 1951,Supermercado,Fortaleza,CE,2024-04-22,True
1952,CLI001952,Cliente 1952,Bar,Salvador,BA,2021-04-19,True
1953,CLI001953,Cliente 1953,Restaurante,Feira de Santana,BA,2022-12-03,True
1954,CLI001954,Cliente 1954,Conveniência,Feira de Santana,BA,2021-05-21,True
1955,CLI001955,Cliente 1955,Atacado,São Luís,MA,2022-05-22,True
1956,CLI001956,Cliente 1956,Bar,Salvador,BA,2025-07-09,True
1957,CLI001957,Cliente 1957,Atacado,Fortaleza,CE,2025-12-11,True
1958,CLI001958,Cliente 1958,Bar,Maracanaú,CE,2024-10-26,True
1959,CLI001959,Cliente 1959,Mercadinho,Olinda,PE,2021-08-22,True
1960,CLI001960,Cliente 1960,Atacado,Caucaia,CE,2023-10-18,True
1961,CLI001961,Cliente 1961,Bar,Olinda,PE,2023-02-26,True
1962,CLI001962,Cliente 1962,Mercadinho,São Luís,MA,2022-05-27,True
1963,CLI001963,Cliente 1963,Bar,Fortaleza,CE,2023-01-14,True
1964,CLI001964,Cliente 1964,Mercadinho,Fortaleza,CE,2023-03-12,True
1965,CLI001965,Cliente 1965,Mercadinho,Caucaia,CE,2023-03-24,True
1966,CLI001966,Cliente 1966,Restaurante,Maracanaú,CE,2022-01-16,True
1967,CLI001967,Cliente 1967,Conveniência,Recife,PE,2024-07-13,True
1968,CLI001968,Cliente 1968,Restaurante,Maracanaú,CE,2023-10-10,True
1969,CLI001969,Cliente 1969,Conveniência,Feira de Santana,BA,2023-10-05,True
1970,CLI001970,Cliente 1970,Restaurante,Recife,PE,2022-07-18,True
1971,CLI001971,Cliente 1971,Mercadinho,Olinda,PE,2023-10-21,True
1972,CLI001972,Cliente 1972,Bar,Caucaia,CE,2024-02-05,True
1973,CLI001973,Cliente 1973,Atacado,Salvador,BA,2023-08-12,True
1974,CLI001974,Cliente 1974,Bar,Feira de Santana,BA,2024-01-18,False
1975,CLI001975,Cliente 1975,Mercadinho,Feira de Santana,BA,2022-10-10,True
1976,CLI001976,Cliente 1976,Supermercado,Salvador,BA,2025-09-19,True
1977,CLI001977,Cliente 1977,Bar,Fortaleza,CE,2022-07-22,False
1978,CLI001978,Cliente 1978,Mercadinho,São Luís,MA,2021-01-09,True
1979,CLI001979,Cliente 1979,Restaurante,Maracanaú,CE,2025-02-27,True
1980,CLI001980,Cliente 1980,Conveniência,São Luís,MA,2023-01-04,True
1981,CLI001981,Cliente 1981,Conveniência,Fortaleza,CE,2022-09-05,True
1982,CLI001982,Cliente 1982,Supermercado,São Luís,MA,2022-11-21,True
1983,CLI001983,Cliente 1983,Conveniência,Olinda,PE,2023-12-01,True
1984,CLI001984,Cliente 1984,Mercadinho,Recife,PE,2021-01-05,True
1985,CLI001985,Cliente 1985,Atacado,Maracanaú,CE,2021-04-07,True
1986,CLI001986,Cliente 1986,Atacado,Fortaleza,CE,2024-07-02,True
1987,CLI001987,Cliente 1987,Bar,Olinda,PE,2024-03-27,True
1988,CLI001988,Cliente 1988,Atacado,Olinda,PE,2024-11-20,True
1989,CLI001989,Cliente 1989,Conveniência,Caucaia,CE,2021-03-05,True
1990,CLI001990,Cliente 1990,Supermercado,Recife,PE,2025-12-23,True
1991,CLI001991,Cliente 1991,Bar,São Luís,MA,2023-05-22,True
1992,CLI001992,Cliente 1992,Restaurante,São Luís,MA,2023-07-13,True
1993,CLI001993,Cliente 1993,Bar,Maracanaú,CE,2024-07-05,False
1994,CLI001994,Cliente 1994,Mercadinho,São Luís,MA,2025-07-01,True
1995,CLI001995,Cliente 1995,Conveniência,Fortaleza,CE,2025-08-02,True
1996,CLI001996,Cliente 1996,Supermercado,Salvador,BA,2024-12-15,True
1997,CLI001997,Cliente 1997,Restaurante,Caucaia,CE,2025-09-07,True
1998,CLI001998,Cliente 1998,Atacado,Feira de Santana,BA,2021-03-21,True
1999,CLI001999,Cliente 1999,Bar,Salvador,BA,2022-05-26,True
2000,CLI002000,Cliente 2000,Bar,Olinda,PE,2021-11-16,True
2001,CLI002001,Cliente 2001,Atacado,São Luís,MA,2022-10-23,True
2002,CLI002002,Cliente 2002,Supermercado,Olinda,PE,2023-10-19,True
2003,CLI002003,Cliente 2003,Mercadinho,Feira de Santana,BA,2021-01-28,True
2004,CLI002004,Cliente 2004,Mercadinho,Recife,PE,2021-08-22,True
2005,CLI002005,Cliente 2005,Conveniência,Recife,PE,2022-02-06,True
2006,CLI002006,Cliente 2006,Bar,Feira de Santana,BA,2021-01-20,True
2007,CLI002007,Cliente 2007,Conveniência,Fortaleza,CE,2021-08-25,True
2008,CLI002008,Cliente 2008,Supermercado,Fortaleza,CE,2023-02-23,True
2009,CLI002009,Cliente 2009,Conveniência,Caucaia,CE,2025-09-07,True
2010,CLI002010,Cliente 2010,Bar,São Luís,MA,2023-04-07,True
2011,CLI002011,Cliente 2011,Atacado,Feira de Santana,BA,2022-02-19,False
2012,CLI002012,Cliente 2012,Supermercado,Maracanaú,CE,2021-03-01,True
2013,CLI002013,Cliente 2013,Atacado,Feira de Santana,BA,2025-02-11,True
2014,CLI002014,Cliente 2014,Supermercado,São Luís,MA,2022-10-27,True
2015,CLI002015,Cliente 2015,Restaurante,Salvador,BA,2025-09-28,True
2016,CLI002016,Cliente 2016,Bar,Maracanaú,CE,2024-11-13,True
2017,CLI002017,Cliente 2017,Supermercado,Maracanaú,CE,2025-05-04,True
2018,CLI002018,Cliente 2018,Mercadinho,Recife,PE,2025-09-11,False
2019,CLI002019,Cliente 2019,Restaurante,Olinda,PE,2024-12-12,True
2020,CLI002020,Cliente 2020,Restaurante,Caucaia,CE,2021-09-19,True
2021,CLI002021,Cliente 2021,Bar,Olinda,PE,2025-01-18,True
2022,CLI002022,Cliente 2022,Atacado,Maracanaú,CE,2024-05-21,False
2023,CLI002023,Cliente 2023,Bar,Salvador,BA,2023-04-11,True
2024,CLI002024,Cliente 2024,Supermercado,Fortaleza,CE,2022-09-27,True
2025,CLI002025,Cliente 2025,Supermercado,Fortaleza,CE,2024-02-26,True
2026,CLI002026,Cliente 2026,Restaurante,Fortaleza,CE,2021-07-20,True
2027,CLI002027,Cliente 2027,Atacado,Maracanaú,CE,2024-03-09,True
2028,CLI002028,Cliente 2028,Mercadinho,Maracanaú,CE,2024-09-08,True
2029,CLI002029,Cliente 2029,Bar,Feira de Santana,BA,2023-04-01,True
2030,CLI002030,Cliente 2030,Supermercado,Fortaleza,CE,2025-10-28,True
2031,CLI002031,Cliente 2031,Atacado,Fortaleza,CE,2024-01-13,True
2032,CLI002032,Cliente 2032,Bar,Caucaia,CE,2024-09-05,True
2033,CLI002033,Cliente 2033,Atacado,Maracanaú,CE,2023-06-07,True
2034,CLI002034,Cliente 2034,Supermercado,Fortaleza,CE,2022-02-19,False
2035,CLI002035,Cliente 2035,Conveniência,Feira de Santana,BA,2025-10-02,True
2036,CLI002036,Cliente 2036,Conveniência,Fortaleza,CE,2022-01-03,True
2037,CLI002037,Cliente 2037,Supermercado,São Luís,MA,2023-01-11,True
2038,CLI002038,Cliente 2038,Restaurante,Recife,PE,2022-10-13,True
2039,CLI002039,Cliente 2039,Conveniência,Maracanaú,CE,2021-02-09,True
2040,CLI002040,Cliente 2040,Bar,Recife,PE,2023-04-15,True
2041,CLI002041,Cliente 2041,Atacado,Salvador,BA,2023-11-08,True
2042,CLI002042,Cliente 2042,Restaurante,Olinda,PE,2025-09-04,True
2043,CLI002043,Cliente 2043,Conveniência,Feira de Santana,BA,2025-08-09,True
2044,CLI002044,Cliente 2044,Atacado,Caucaia,CE,2022-05-24,True
2045,CLI002045,Cliente 2045,Restaurante,Maracanaú,CE,2022-01-08,True
2046,CLI002046,Cliente 2046,Mercadinho,São Luís,MA,2021-08-27,True
2047,CLI002047,Cliente 2047,Atacado,Olinda,PE,2024-05-27,True
2048,CLI002048,Cliente 2048,Restaurante,Fortaleza,CE,2025-07-16,False
2049,CLI002049,Cliente 2049,Bar,Feira de Santana,BA,2024-01-08,True
2050,CLI002050,Cliente 2050,Conveniência,Caucaia,CE,2024-09-02,True
2051,CLI002051,Cliente 2051,Atacado,Fortaleza,CE,2023-01-20,True
2052,CLI002052,Cliente 2052,Restaurante,Salvador,BA,2025-04-25,False
2053,CLI002053,Cliente 2053,Bar,Feira de Santana,BA,2021-02-18,True
2054,CLI002054,Cliente 2054,Atacado,Olinda,PE,2024-07-19,True
2055,CLI002055,Cliente 2055,Supermercado,Olinda,PE,2024-08-24,True
2056,CLI002056,Cliente 2056,Supermercado,Recife,PE,2021-05-26,True
2057,CLI002057,Cliente 2057,Mercadinho,Olinda,PE,2022-09-10,True
2058,CLI002058,Cliente 2058,Mercadinho,Feira de Santana,BA,2025-05-12,True
2059,CLI002059,Cliente 2059,Conveniência,Olinda,PE,2025-01-04,True
2060,CLI002060,Cliente 2060,Restaurante,Salvador,BA,2022-08-15,False
2061,CLI002061,Cliente 2061,Bar,Fortaleza,CE,2021-06-16,True
2062,CLI002062,Cliente 2062,Bar,Recife,PE,2021-10-03,True
2063,CLI002063,Cliente 2063,Mercadinho,Salvador,BA,2024-03-09,True
2064,CLI002064,Cliente 2064,Restaurante,Olinda,PE,2024-03-08,True
2065,CLI002065,Cliente 2065,Atacado,Caucaia,CE,2021-04-04,True
2066,CLI002066,Cliente 2066,Conveniência,Caucaia,CE,2025-08-19,True
2067,CLI002067,Cliente 2067,Mercadinho,Recife,PE,2023-05-01,True
2068,CLI002068,Cliente 2068,Atacado,Salvador,BA,2021-10-08,True
2069,CLI002069,Cliente 2069,Atacado,Maracanaú,CE,2024-02-17,True
2070,CLI002070,Cliente 2070,Restaurante,Recife,PE,2025-06-27,True
2071,CLI002071,Cliente 2071,Mercadinho,Feira de Santana,BA,2024-05-05,False
2072,CLI002072,Cliente 2072,Restaurante,Salvador,BA,2024-11-12,True
2073,CLI002073,Cliente 2073,Atacado,Olinda,PE,2021-03-12,True
2074,CLI002074,Cliente 2074,Atacado,Caucaia,CE,2021-02-20,True
2075,CLI002075,Cliente 2075,Atacado,Salvador,BA,2025-10-23,True
2076,CLI002076,Cliente 2076,Bar,Recife,PE,2025-01-22,True
2077,CLI002077,Cliente 2077,Conveniência,Feira de Santana,BA,2021-02-08,True
2078,CLI002078,Cliente 2078,Atacado,Feira de Santana,BA,2021-09-26,True
2079,CLI002079,Cliente 2079,Conveniência,São Luís,MA,2025-09-15,True
2080,CLI002080,Cliente 2080,Atacado,Recife,PE,2023-04-11,True
2081,CLI002081,Cliente 2081,Supermercado,Salvador,BA,2024-06-24,True
2082,CLI002082,Cliente 2082,Bar,Recife,PE,2024-06-03,True
2083,CLI002083,Cliente 2083,Restaurante,Maracanaú,CE,2024-10-08,True
2084,CLI002084,Cliente 2084,Supermercado,Feira de Santana,BA,2025-03-18,True
2085,CLI002085,Cliente 2085,Conveniência,Feira de Santana,BA,2025-11-05,True
2086,CLI002086,Cliente 2086,Restaurante,Olinda,PE,2023-02-03,True
2087,CLI002087,Cliente 2087,Atacado,Caucaia,CE,2024-11-25,True
2088,CLI002088,Cliente 2088,Bar,Caucaia,CE,2021-03-04,True
2089,CLI002089,Cliente 2089,Conveniência,São Luís,MA,2021-03-28,True
2090,CLI002090,Cliente 2090,Mercadinho,Feira de Santana,BA,2022-02-05,True
2091,CLI002091,Cliente 2091,Bar,Feira de Santana,BA,2023-03-13,True
2092,CLI002092,Cliente 2092,Conveniência,Recife,PE,2023-02-11,True
2093,CLI002093,Cliente 2093,Atacado,Salvador,BA,2025-10-04,True
2094,CLI002094,Cliente 2094,Mercadinho,Fortaleza,CE,2023-08-14,True
2095,CLI002095,Cliente 2095,Restaurante,Feira de Santana,BA,2024-12-05,True
2096,CLI002096,Cliente 2096,Supermercado,Maracanaú,CE,2021-10-19,True
2097,CLI002097,Cliente 2097,Bar,São Luís,MA,2023-08-06,True
2098,CLI002098,Cliente 2098,Mercadinho,Olinda,PE,2022-05-16,True
2099,CLI002099,Cliente 2099,Restaurante,Feira de Santana,BA,2023-07-11,True
2100,CLI002100,Cliente 2100,Mercadinho,Caucaia,CE,2022-07-17,True
2101,CLI002101,Cliente 2101,Mercadinho,Salvador,BA,2023-05-06,True
2102,CLI002102,Cliente 2102,Bar,Olinda,PE,2024-04-06,True
2103,CLI002103,Cliente 2103,Atacado,Olinda,PE,2021-04-22,True
2104,CLI002104,Cliente 2104,Supermercado,Maracanaú,CE,2025-09-25,True
2105,CLI002105,Cliente 2105,Atacado,Fortaleza,CE,2025-04-01,True
2106,CLI002106,Cliente 2106,Restaurante,Fortaleza,CE,2022-05-19,True
2107,CLI002107,Cliente 2107,Atacado,São Luís,MA,2022-08-10,True
2108,CLI002108,Cliente 2108,Bar,Maracanaú,CE,2024-08-09,True
2109,CLI002109,Cliente 2109,Restaurante,Caucaia,CE,2021-06-26,True
2110,CLI002110,Cliente 2110,Conveniência,Recife,PE,2021-06-06,True
2111,CLI002111,Cliente 2111,Bar,Olinda,PE,2025-11-25,True
2112,CLI002112,Cliente 2112,Mercadinho,Salvador,BA,2024-02-23,True
2113,CLI002113,Cliente 2113,Supermercado,Salvador,BA,2025-11-27,True
2114,CLI002114,Cliente 2114,Conveniência,Fortaleza,CE,2021-04-05,True
2115,CLI002115,Cliente 2115,Conveniência,Recife,PE,2022-05-16,True
2116,CLI002116,Cliente 2116,Conveniência,Caucaia,CE,2024-05-05,True
2117,CLI002117,Cliente 2117,Atacado,Maracanaú,CE,2022-01-14,True
2118,CLI002118,Cliente 2118,Conveniência,Recife,PE,2022-01-14,True
2119,CLI002119,Cliente 2119,Conveniência,Feira de Santana,BA,2025-04-21,True
2120,CLI002120,Cliente 2120,Restaurante,Caucaia,CE,2022-05-22,True
2121,CLI002121,Cliente 2121,Atacado,Feira de Santana,BA,2023-09-16,True
2122,CLI002122,Cliente 2122,Mercadinho,Recife,PE,2023-07-15,True
2123,CLI002123,Cliente 2123,Mercadinho,Feira de Santana,BA,2022-08-11,True
2124,CLI002124,Cliente 2124,Conveniência,Salvador,BA,2024-12-05,True
2125,CLI002125,Cliente 2125,Bar,São Luís,MA,2025-07-22,True
2126,CLI002126,Cliente 2126,Restaurante,Olinda,PE,2025-04-28,True
2127,CLI002127,Cliente 2127,Atacado,Fortaleza,CE,2023-05-22,True
2128,CLI002128,Cliente 2128,Bar,Feira de Santana,BA,2024-07-09,True
2129,CLI002129,Cliente 2129,Bar,Olinda,PE,2022-06-21,True
2130,CLI002130,Cliente 2130,Bar,Olinda,PE,2024-04-19,True
2131,CLI002131,Cliente 2131,Conveniência,Recife,PE,2021-10-20,True
2132,CLI002132,Cliente 2132,Conveniência,Fortaleza,CE,2021-07-03,True
2133,CLI002133,Cliente 2133,Restaurante,Salvador,BA,2025-02-21,True
2134,CLI002134,Cliente 2134,Restaurante,Recife,PE,2025-04-06,True
2135,CLI002135,Cliente 2135,Conveniência,Feira de Santana,BA,2022-05-26,True
2136,CLI002136,Cliente 2136,Restaurante,Salvador,BA,2024-04-18,True
2137,CLI002137,Cliente 2137,Mercadinho,Fortaleza,CE,2021-09-04,True
2138,CLI002138,Cliente 2138,Mercadinho,São Luís,MA,2022-05-10,False
2139,CLI002139,Cliente 2139,Mercadinho,Recife,PE,2023-12-04,True
2140,CLI002140,Cliente 2140,Conveniência,Feira de Santana,BA,2024-03-27,True
2141,CLI002141,Cliente 2141,Mercadinho,Olinda,PE,2021-02-17,True
2142,CLI002142,Cliente 2142,Mercadinho,Feira de Santana,BA,2021-12-27,True
2143,CLI002143,Cliente 2143,Mercadinho,Caucaia,CE,2025-07-07,True
2144,CLI002144,Cliente 2144,Restaurante,Olinda,PE,2024-09-24,False
2145,CLI002145,Cliente 2145,Bar,Olinda,PE,2022-02-09,True
2146,CLI002146,Cliente 2146,Bar,São Luís,MA,2023-07-03,True
2147,CLI002147,Cliente 2147,Atacado,Feira de Santana,BA,2023-08-10,True
2148,CLI002148,Cliente 2148,Bar,Recife,PE,2021-08-24,True
2149,CLI002149,Cliente 2149,Atacado,Salvador,BA,2021-08-08,True
2150,CLI002150,Cliente 2150,Bar,Fortaleza,CE,2022-08-12,True
2151,CLI002151,Cliente 2151,Conveniência,Maracanaú,CE,2023-06-05,True
2152,CLI002152,Cliente 2152,Mercadinho,Maracanaú,CE,2025-03-07,True
2153,CLI002153,Cliente 2153,Atacado,São Luís,MA,2022-02-05,True
2154,CLI002154,Cliente 2154,Atacado,São Luís,MA,2025-04-02,True
2155,CLI002155,Cliente 2155,Bar,Olinda,PE,2023-12-11,True
2156,CLI002156,Cliente 2156,Restaurante,Fortaleza,CE,2025-10-14,True
2157,CLI002157,Cliente 2157,Conveniência,Olinda,PE,2022-09-26,True
2158,CLI002158,Cliente 2158,Restaurante,São Luís,MA,2022-06-15,True
2159,CLI002159,Cliente 2159,Mercadinho,Maracanaú,CE,2024-12-03,True
2160,CLI002160,Cliente 2160,Supermercado,Fortaleza,CE,2025-12-04,True
2161,CLI002161,Cliente 2161,Mercadinho,São Luís,MA,2021-07-16,True
2162,CLI002162,Cliente 2162,Supermercado,São Luís,MA,2025-07-13,False
2163,CLI002163,Cliente 2163,Bar,Maracanaú,CE,2023-12-22,True
2164,CLI002164,Cliente 2164,Atacado,Salvador,BA,2023-10-21,True
2165,CLI002165,Cliente 2165,Atacado,Olinda,PE,2022-10-23,True
2166,CLI002166,Cliente 2166,Bar,Olinda,PE,2024-04-11,True
2167,CLI002167,Cliente 2167,Supermercado,Caucaia,CE,2025-12-27,True
2168,CLI002168,Cliente 2168,Bar,Salvador,BA,2022-03-16,True
2169,CLI002169,Cliente 2169,Restaurante,Fortaleza,CE,2022-04-23,True
2170,CLI002170,Cliente 2170,Restaurante,São Luís,MA,2021-01-20,True
2171,CLI002171,Cliente 2171,Mercadinho,Caucaia,CE,2023-11-18,True
2172,CLI002172,Cliente 2172,Conveniência,Salvador,BA,2021-04-09,True
2173,CLI002173,Cliente 2173,Atacado,Feira de Santana,BA,2023-06-20,True
2174,CLI002174,Cliente 2174,Atacado,Olinda,PE,2025-11-22,True
2175,CLI002175,Cliente 2175,Mercadinho,Caucaia,CE,2022-05-06,True
2176,CLI002176,Cliente 2176,Supermercado,Maracanaú,CE,2025-10-21,True
2177,CLI002177,Cliente 2177,Atacado,Salvador,BA,2025-10-09,True
2178,CLI002178,Cliente 2178,Supermercado,São Luís,MA,2022-01-26,True
2179,CLI002179,Cliente 2179,Mercadinho,Recife,PE,2025-03-05,True
2180,CLI002180,Cliente 2180,Restaurante,Fortaleza,CE,2021-01-05,True
2181,CLI002181,Cliente 2181,Bar,São Luís,MA,2024-06-10,True
2182,CLI002182,Cliente 2182,Supermercado,Maracanaú,CE,2025-07-13,True
2183,CLI002183,Cliente 2183,Restaurante,São Luís,MA,2023-09-11,True
2184,CLI002184,Cliente 2184,Supermercado,Recife,PE,2023-12-05,True
2185,CLI002185,Cliente 2185,Bar,São Luís,MA,2023-11-04,True
2186,CLI002186,Cliente 2186,Conveniência,Feira de Santana,BA,2023-03-01,True
2187,CLI002187,Cliente 2187,Conveniência,São Luís,MA,2023-12-14,True
2188,CLI002188,Cliente 2188,Bar,Recife,PE,2023-03-24,True
2189,CLI002189,Cliente 2189,Bar,Recife,PE,2023-09-07,False
2190,CLI002190,Cliente 2190,Restaurante,Olinda,PE,2021-06-09,True
2191,CLI002191,Cliente 2191,Atacado,Fortaleza,CE,2023-01-21,True
2192,CLI002192,Cliente 2192,Bar,São Luís,MA,2021-12-23,True
2193,CLI002193,Cliente 2193,Atacado,Fortaleza,CE,2021-12-16,True
2194,CLI002194,Cliente 2194,Bar,São Luís,MA,2022-08-24,True
2195,CLI002195,Cliente 2195,Mercadinho,Maracanaú,CE,2023-01-20,True
2196,CLI002196,Cliente 2196,Conveniência,Caucaia,CE,2022-03-03,True
2197,CLI002197,Cliente 2197,Mercadinho,Maracanaú,CE,2024-11-23,True
2198,CLI002198,Cliente 2198,Atacado,Maracanaú,CE,2023-04-21,True
2199,CLI002199,Cliente 2199,Restaurante,Fortaleza,CE,2023-12-06,True
2200,CLI002200,Cliente 2200,Atacado,Salvador,BA,2021-11-13,True
2201,CLI002201,Cliente 2201,Mercadinho,Fortaleza,CE,2022-09-05,True
2202,CLI002202,Cliente 2202,Supermercado,Maracanaú,CE,2024-01-09,True
2203,CLI002203,Cliente 2203,Supermercado,Feira de Santana,BA,2021-05-09,True
2204,CLI002204,Cliente 2204,Restaurante,Maracanaú,CE,2024-10-27,True
2205,CLI002205,Cliente 2205,Mercadinho,São Luís,MA,2021-02-06,True
2206,CLI002206,Cliente 2206,Restaurante,Caucaia,CE,2025-11-01,True
2207,CLI002207,Cliente 2207,Supermercado,Fortaleza,CE,2023-08-03,True
2208,CLI002208,Cliente 2208,Restaurante,Recife,PE,2022-12-25,True
2209,CLI002209,Cliente 2209,Mercadinho,Olinda,PE,2024-12-10,True
2210,CLI002210,Cliente 2210,Atacado,Caucaia,CE,2023-07-08,True
